scores,magnitude,score,positive,negative,neutral,mixed
0.5,0,0,0.144533366,0.372956365,0.39629519,0.086215116
0.932043314,0.899999976,0.100000001,0.05697063,0.093585476,0.781857669,0.067586184
0.945697486,2.099999905,0.100000001,0.186599225,0.038306773,0.740439355,0.034654632
0.973050952,1.899999976,0,0.453059465,0.00272219,0.535247743,0.008970652
0.5,0,0,0.00722969,0.330459833,0.653186798,0.009123702
0.765161753,1.299999952,-0.100000001,0.009804257,0.032540474,0.944798827,0.012856433
0.5,1.600000024,0,0.079885922,0.011434381,0.890375495,0.0183041
0.5,0.200000003,0,0.300400972,0.031377956,0.640800774,0.027420321
0.800219119,1,0.300000012,0.034276102,0.021840148,0.93987751,0.004006183
0.5,1.200000048,0.300000012,0.278558046,0.003933299,0.713765264,0.003743404
0.954491496,5.699999809,0.400000006,0.200175866,0.00505405,0.783256352,0.011513692
0.908135056,0,0,0.008115849,0.020913441,0.968816698,0.002154032
0.5,0.300000012,0,0.023958378,0.010354117,0.963371813,0.002315712
0.5,3.5,0.300000012,0.007404802,0.011088037,0.980261564,0.001245573
0.960359156,0.899999976,0.300000012,0.014871379,0.000522046,0.984094679,0.000511925
0.9623155,0.899999976,0.100000001,0.200631857,0.038335852,0.750008225,0.011024049
0.5,0,0,0.046416201,0.144166082,0.795856535,0.013561208
0.5,1.200000048,0.300000012,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0.300000012,0,0.104761876,0.027623916,0.834651887,0.032962296
0.5,0.699999988,0,0.187822923,0.040454909,0.734124184,0.037597947
0.852708757,1.899999976,0.600000024,0.00736229,0.10124737,0.886546195,0.004844166
0.5,0.100000001,0.100000001,0.111926086,0.080952808,0.709367037,0.097754039
0.895740867,0,0,0.031304602,0.000265289,0.968092442,0.000337652
0.5,2,0.300000012,0.004570938,0.000126195,0.99495393,0.00034894
0.8047719,0.100000001,0,0.118138373,0.000181262,0.880227327,0.001452955
0.982216358,1.600000024,0.800000012,0.036731377,2.82407E-06,0.963147581,0.000118236
0.5,0.800000012,0.200000003,0.161431417,0.001357827,0.833086848,0.004123925
0.852857709,0,0,0.227441266,0.108753398,0.617956877,0.045848407
0.986069441,1.299999952,0.400000006,0.385576338,0.000743768,0.61196965,0.001710198
0.825631917,0.800000012,0.400000006,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0,0,0.041510731,0.41780594,0.470116526,0.070566893
0.5,0.300000012,0,0.043117359,0.011385233,0.935059726,0.010437664
0.897362113,1,0.100000001,0.115256459,0.364674628,0.487703472,0.032365408
0.97782433,2.799999952,0.5,0.026715616,0.002446063,0.965316236,0.005522033
0.5,0.5,0,0.002111713,0.006160435,0.990295947,0.001431828
0.5,0.899999976,0.200000003,0.017417032,0.014693142,0.965922058,0.001967742
0.88648665,0.699999988,0,0.197415352,0.226621449,0.451493591,0.124469638
0.886021614,2,0.300000012,0.139329001,0.015002345,0.822372377,0.023296293
0.744094968,1.5,0.100000001,0.202023312,0.000824883,0.792927325,0.004224483
0.893509984,0.800000012,0.800000012,0.492686212,0.001562793,0.494686335,0.011064696
0.5,0,0,0.124128588,0.072841361,0.789742768,0.01328727
0.5,0.5,0,0.085651956,0.038076531,0.869773507,0.006498009
0.5,1.899999976,0.100000001,0.030166635,0.046517424,0.894808114,0.028507838
0.884298444,3.099999905,0.200000003,0.30533424,0.054704286,0.62487781,0.015083637
0.965581059,2.400000095,0.400000006,0.023364643,0.099768169,0.869455218,0.007412006
0.716960192,0.400000006,0.400000006,0.268850088,0.004997401,0.700925052,0.025227472
0.946011424,0.200000003,0.200000003,0.348367333,0.028363094,0.610732257,0.01253732
0.942156851,1.600000024,0.5,0.045692354,0.272967905,0.494794935,0.186544821
0.961956382,4.599999905,0.5,0.070190959,0.208257571,0.642104447,0.079447016
0.930904508,1.600000024,0.200000003,0.046212144,0.295812309,0.646647453,0.011328178
0.947882891,1.600000024,0.800000012,0.029954946,0.006098098,0.956240654,0.00770627
0.875169814,0.100000001,0.100000001,0.009240608,0.004600104,0.985166371,0.000993018
0.926185966,2.599999905,0.200000003,0.009884221,0.02203038,0.966246247,0.001839117
0.5,0.100000001,0,0.006399614,0.0072862,0.985289991,0.001024161
0.238292754,0.300000012,0.100000001,0.009648422,0.017708244,0.969320357,0.003322928
0.283429623,0,0,0.035858396,0.024440933,0.931025207,0.008675378
0.91454345,2.200000048,0,0.008467353,0.004597206,0.985897779,0.001037623
0.939343691,2.099999905,0.5,0.486580849,0.000671033,0.506883085,0.005865018
0.5,0.5,-0.100000001,0.015420257,0.000489757,0.982345521,0.001744462
0.94243145,1.700000048,0.300000012,0.111819573,0.031694904,0.817765772,0.038719695
0.5,1.200000048,0.300000012,0.214975938,0.000682181,0.782542646,0.001799275
0.5,1.100000024,0.200000003,0.000759814,0.474144846,0.51092726,0.014168131
0.5,0.699999988,0,0.028059777,0.000188304,0.971080363,0.000671585
0.828415453,1.799999952,0.899999976,0.094813094,0.002840382,0.892173052,0.010173527
0.5,0.800000012,0,0.175136581,0.008923223,0.808131278,0.007808877
0.879364133,1.700000048,0.200000003,0.010652134,0.209472731,0.759120584,0.020754606
0.852109313,1.899999976,0.200000003,0.092695817,0.000817302,0.904833078,0.001653735
0.940952718,1.5,0.300000012,0.039884064,0.002763489,0.936402082,0.02095044
0.5,2,0.600000024,0.310121149,0.023134323,0.65220201,0.01454255
0.734037876,2.299999952,0.200000003,0.28571251,0.105893821,0.540164709,0.068228945
0.942113042,1.200000048,0,0.055815604,4.77145E-05,0.943589211,0.000547488
0.909846902,0.800000012,0.200000003,0.416074902,0.050958138,0.515573442,0.017393548
0.909846902,0.800000012,0.200000003,0.003036041,0.233249664,0.758399189,0.00531509
0.882691622,0.800000012,0.400000006,0.032917775,5.81377E-05,0.966779649,0.000244467
0.975153923,4.199999809,0.699999988,0.128533036,0.05599241,0.756650925,0.058823623
0.5,1,-0.5,0.026490767,0.030082088,0.940223992,0.003203168
0.5,0.5,-0.200000003,0.204814047,0.042210724,0.738227367,0.014747933
0.5,0.800000012,-0.100000001,0.048992224,0.037227307,0.906560779,0.007219751
0.962731719,0.800000012,0.100000001,0.110639334,0.152350277,0.674526155,0.062484238
0.941755176,0.600000024,0,0.024395671,1.73484E-05,0.975405335,0.000181625
0.936609864,0.800000012,0.800000012,0.182880357,0.029128132,0.735535026,0.052456494
0.135474205,0.699999988,0,0.073262699,3.49605E-05,0.9265697,0.000132616
0.925073028,1.600000024,0.800000012,0.008068886,0.215530589,0.754187286,0.022213209
0.5,0.100000001,0.100000001,0.359017193,0.027623357,0.557488561,0.055870898
0.5,1,0,0.011507276,0.006577516,0.980602503,0.001312774
0.254948914,3.200000048,0.200000003,0.051162854,0.034806397,0.899395227,0.014635607
0.760063887,0.300000012,0.300000012,0.443007767,0.006536582,0.532970965,0.017484704
0.842723012,0.100000001,0.100000001,0.104133166,0.006072264,0.880566001,0.009228577
0.980394781,0.300000012,0.300000012,0.012847796,0.043400038,0.93981117,0.00394105
0.904502392,0,0,0.048929978,0.010944943,0.929308355,0.010816764
0.849693298,1.200000048,0.200000003,0.006658921,0.007376646,0.984951913,0.001012522
0.776833773,1.299999952,0.100000001,0.148691848,0.001893694,0.845849812,0.003564625
0.771190047,1.700000048,0,0.00793196,0.070207208,0.917694747,0.004166091
0.5,0.300000012,0.300000012,0.034276102,0.021840148,0.93987751,0.004006183
0.5,1.700000048,0.200000003,0.265920073,0.063876711,0.493392497,0.176810727
0.955042601,1.899999976,0.100000001,0.007904206,0.00319735,0.987893999,0.001004372
0.821236968,1.799999952,0.300000012,0.116628274,0.031260658,0.845769823,0.006341298
0.913502574,3.299999952,0.300000012,0.381531715,0.022268025,0.551279664,0.044920519
0.993386507,4.199999809,0.300000012,0.02033885,0.003330982,0.973388433,0.002941716
0.5,1,0,0.273701549,0.000913928,0.722059965,0.003324638
0.5,0,0,0.05803908,0.000482939,0.940413594,0.001064356
0.5,0,0,0.07183972,0.367343813,0.476932645,0.083883844
0.5,3,0,0.341190726,0.006889011,0.631653249,0.020266993
0.5,0,0,0.035216242,0.149968892,0.800033331,0.014781489
0.5,0,0,0.080881372,0.002319376,0.914739847,0.002059398
0.5,0,0,0.058962122,0.059273049,0.873823225,0.007941567
0.806502819,2.799999952,0.200000003,0.082550809,0.004630982,0.909475267,0.003342911
0.5,0,0,0.372196913,0.032998066,0.580801487,0.014003529
0.877067327,3.700000048,0.400000006,0.285572201,0.106464632,0.31445682,0.293506294
0.5,1.899999976,0.100000001,0.058803082,0.000697761,0.939340889,0.001158264
0.96350944,2.099999905,0.300000012,0.014083457,0.389820814,0.574078143,0.022017606
0.5,0,0,0.326188803,0.006553639,0.642499924,0.024757683
0.5,0,0,0.060005706,3.69906E-05,0.93958962,0.000367737
0.911557198,2,0.400000006,0.087217025,0.025986847,0.858831704,0.027964355
0.5,0,0,0.31448561,0.013582055,0.661325097,0.010607202
0.5,4.400000095,0.300000012,0.019171109,0.051103096,0.925575554,0.004150243
0.5,2.200000048,0.200000003,0.009269179,0.004572946,0.984772801,0.00138499
0.5,0.100000001,0.100000001,0.034276102,0.021840148,0.93987751,0.004006183
0.5,2.400000095,0,0.261186659,0.103464447,0.602613807,0.032735124
0.5,1.799999952,0.300000012,0.05825619,0.026126133,0.890848875,0.024768798
0.5,0,0,0.047562059,0.011456261,0.932106376,0.008875232
0.5,0,0,0.14366883,0.008678155,0.844623506,0.003029431
0.5,0,0,0.065307222,0.008179827,0.923570216,0.002942792
0.706306994,0,0,0.017005766,0.006614408,0.974747837,0.001632035
0.955634475,1.700000048,0.5,0.034884576,0.012141243,0.950744927,0.002229248
0.5,0,0,0.198084712,0.052077509,0.741149724,0.008688053
0.982726812,0.699999988,0.300000012,0.009109185,0.277460545,0.68821311,0.025217108
0.5,0.100000001,0.100000001,0.007301439,0.170377567,0.798942983,0.023378061
0.980505109,0,0,0.091426894,0.100180469,0.764223516,0.044169068
0.5,0,0,0.042838681,9.16522E-05,0.956374466,0.000695254
0.906221747,1,0.200000003,0.004731675,7.36427E-05,0.994855881,0.000338804
0.5,0.100000001,0.100000001,0.016894678,0.035603382,0.943912268,0.003589617
0.841850519,0.5,0,0.018908544,0.002206336,0.977182209,0.001703004
0.5,0,0,0.01921168,0.085049741,0.872365832,0.023372814
0.717751026,0,0,0.101067647,0.001688671,0.895098805,0.002144857
0.953977346,1.899999976,0.300000012,0.443110675,0.012994417,0.515981197,0.027913695
0.5,0.100000001,0.100000001,0.011484022,0.008598723,0.978380024,0.001537238
0.864478707,1.299999952,0.100000001,0.02246654,0.000741811,0.975173116,0.001618491
0.5,0,0,0.002961055,0.311383218,0.679920256,0.005735454
0.5,0,0,0.194232807,0.057502918,0.736786544,0.011477686
0.5,0,0,0.053595044,0.0017157,0.939778149,0.004911129
0.84974581,0.899999976,0.200000003,0.091117285,0.068240486,0.819421172,0.021221016
0.5,0.100000001,0.100000001,0.012464173,0.036547195,0.939847529,0.011141089
0.5,2.200000048,0.200000003,0.035654787,0.129819885,0.82517153,0.009353865
0.5,0,0,0.223554924,0.126347393,0.63794142,0.012156268
0.5,0,0,0.03227393,0.007934786,0.952491403,0.007299857
0.5,2.099999905,0.200000003,0.231052414,0.085519724,0.651016533,0.03241137
0.5,0,0,0.005985028,0.010066632,0.982738316,0.001210097
0.5,3.299999952,0.300000012,0.179379269,0.031805165,0.779660761,0.009154809
0.5,0,0,0.071745269,0.019601209,0.878341734,0.030311761
0.5,0,0,0.007287379,0.079376914,0.901921988,0.011413699
0.748756588,0,0,0.3725034,0.102130748,0.466134518,0.059231404
0.5,0.300000012,-0.100000001,0.031852942,0.018267732,0.946200967,0.003678396
0.5,0.100000001,0.100000001,0.205308303,0.000147334,0.792077005,0.002467409
0.5,0.800000012,0,0.040950108,0.027312212,0.927809238,0.0039284
0.748756588,0,0,0.001910972,0.126635432,0.865162134,0.006291499
0.5,0,0,0.01938918,0.09610147,0.875077724,0.009431696
0.867311358,1.799999952,0,0.071871266,0.055166028,0.84647584,0.026486885
0.5,0,0,0.364705771,0.084784552,0.431349188,0.119160458
0.717953026,8.399999619,0.100000001,0.036965538,0.21712254,0.731272459,0.014639452
0.5,0,0,0.010062244,0.038512755,0.949466944,0.001958024
0.5,0,0,0.015574059,0.003998477,0.97297883,0.007448673
0.756015718,0,0,0.011081186,0.064118467,0.920985937,0.003814418
0.5,0.300000012,0,0.031368408,0.200664669,0.719928265,0.048038654
0.5,0.100000001,0.100000001,0.14504756,0.10502094,0.684253871,0.06567765
0.5,2.099999905,-0.100000001,0.007299524,0.015552511,0.975899756,0.001248148
0.5,3.299999952,0.100000001,0.009451512,0.180072755,0.804051101,0.006424702
0.5,0,0,0.053864278,0.262592137,0.597916126,0.085627474
0.756015718,0,0,0.05880338,0.001857842,0.937815011,0.001523767
0.285148352,0.699999988,0.100000001,0.189887092,0.038789768,0.747564733,0.02375838
0.5,0.100000001,0.100000001,0.17559503,0.003274922,0.737063169,0.08406695
0.78847152,2.700000048,0.200000003,0.007885005,0.015031879,0.975397885,0.001685222
0.5,1.700000048,-0.100000001,0.007989967,0.015785458,0.975044489,0.001180099
0.5,0,0,0.01023458,0.294443727,0.688630044,0.006691626
0.5,0,0,0.443894237,0.01316736,0.53416121,0.008777185
0.706682086,0,0,0.231500238,0.269175559,0.399656475,0.09966775
0.5,0.899999976,0,0.026832966,0.008488458,0.961539507,0.003139124
0.5,0.100000001,0.100000001,0.024059894,0.003971732,0.970363498,0.001604864
0.5,0,0,0.017146666,0.034204476,0.945550919,0.003097994
0.5,3.5,0,0.01153896,4.39092E-05,0.988215327,0.000201841
0.706682086,0,0,0.024393819,0.134440631,0.829129219,0.012036373
0.92611897,2.299999952,0.100000001,0.014291966,0.185987815,0.788649142,0.011071072
0.5,0.100000001,0.100000001,0.052811768,0.150273606,0.785540462,0.011374258
0.5,4.599999905,0.100000001,0.087449357,0.021868903,0.887400985,0.00328074
0.5,0,0,0.066202171,0.157704368,0.713633478,0.062460013
0.5,0,0,0.025909688,0.010075248,0.958173335,0.005841738
0.5,0,0,0.003495463,0.287313789,0.694258213,0.014932603
0.5,3,0.400000006,0.284289867,0.233490035,0.426373988,0.055846032
0.5,0.100000001,0.100000001,0.033179104,0.006086435,0.958418727,0.002315647
0.709401608,0,0,0.313114434,0.180740088,0.425252885,0.08089257
0.5,3.599999905,0.100000001,0.18658562,0.002634522,0.80845511,0.002324731
0.5,0,0,0.042294893,0.03045694,0.919277132,0.007970982
0.948078871,2.200000048,0.200000003,0.474983931,0.007127685,0.502656698,0.015231743
0.5,0.100000001,0.100000001,0.014094628,0.018005742,0.959577024,0.008322651
0.5,3,0,0.268200874,0.028692482,0.69127357,0.011833133
0.5,0,0,0.044426382,0.002099407,0.951622903,0.00185136
0.5,0,0,0.359542429,5.40595E-05,0.639560759,0.000842808
0.5,0,0,0.019947642,0.005865071,0.972469568,0.001717666
0.5,1.700000048,0.400000006,0.006977606,0.141443267,0.83811444,0.013464698
0.5,0,0,0.373818725,0.000838143,0.622119486,0.003223659
0.5,0,0,0.013316221,0.047888909,0.935497165,0.003297677
0.5,2.400000095,0.200000003,0.358254164,0.018618179,0.531470716,0.091656908
0.5,0,0,0.070395343,0.013812104,0.892927945,0.022864664
0.5,0,0,0.021359462,0.081645817,0.868251562,0.028743219
0.755176187,0,0,0.085548989,0.090022422,0.817992032,0.006436585
0.855626643,2.099999905,0.200000003,0.288730383,0.062244534,0.630129516,0.018895639
0.5,0,0,0.009341295,0.016495803,0.972416103,0.001746853
0.742953062,2.599999905,0.300000012,0.307087123,0.006084315,0.679894328,0.006934263
0.5,0.100000001,0.100000001,0.065307222,0.008179827,0.923570216,0.002942792
0.5,1.299999952,0,0.025119435,0.048372004,0.89957267,0.026935916
0.5,0,0,0.132650807,0.004265126,0.859948456,0.003135555
0.5,0,0,0.04776952,0.068367712,0.865109801,0.018752951
0.950064898,1.200000048,0.200000003,0.068282537,0.001893397,0.928454518,0.001369601
0.5,0,0,0.087639384,0.027621076,0.861995757,0.022743842
0.756984234,0.100000001,0.100000001,0.325978607,0.001759411,0.665591419,0.006670612
0.5,1.399999976,0.200000003,0.166391149,0.016595736,0.806935966,0.010077124
0.5,0.100000001,0.100000001,0.419068813,0.012370596,0.548123479,0.020437164
0.5,1.700000048,0.100000001,0.126912355,0.01529591,0.841985822,0.015805854
0.5,0,0,0.447430193,0.024965007,0.459895045,0.067709789
0.721441507,0.300000012,0.100000001,0.033179104,0.006086435,0.958418727,0.002315647
0.5,0.100000001,0.100000001,0.395255864,0.051089577,0.451775789,0.101878807
0.961006999,0.899999976,0.100000001,0.261095196,0.083972476,0.628987491,0.02594482
0.5,0,0,0.186101705,0.010008841,0.790447235,0.013442171
0.5,0,0,0.011711683,0.000190551,0.987531364,0.000566384
0.7697469,0.600000024,0.100000001,0.015355068,0.02376676,0.958399892,0.002478289
0.755729198,0,0,0.407653838,0.039031256,0.496574014,0.056740936
0.915786505,2.5,0,0.003987925,0.013938579,0.980189204,0.001884294
0.5,1.299999952,0.300000012,0.030638613,0.105234392,0.85907793,0.0050491
0.5,0,0,0.102221876,0.002310785,0.889560521,0.005906865
0.5,0,0,0.105065912,0.097431339,0.734512568,0.062990107
0.994999886,3.099999905,0.699999988,0.26113224,0.020144358,0.690706193,0.028017158
0.5,2.400000095,0.600000024,0.000274068,0.399467379,0.595677137,0.004581453
0.932942986,2.900000095,0.699999988,0.034276102,0.021840148,0.93987751,0.004006183
0.711158872,0,0,0.047423311,0.0107133,0.939947009,0.001916443
0.928531468,1.299999952,0.200000003,0.009460541,0.087449022,0.898676038,0.004414371
0.826752186,1.899999976,0.200000003,0.009971948,0.033096395,0.953688502,0.003243099
0.5,2.799999952,0.400000006,0.065307222,0.008179827,0.923570216,0.002942792
0.5,2.099999905,0,0.009461112,4.6208E-05,0.990362287,0.000130508
0.766390085,1.5,0.300000012,0.215054035,0.052299511,0.719908834,0.012737599
0.869437099,2,0.5,0.054573689,0.10184475,0.781609893,0.061971609
0.5,1.5,-0.100000001,0.023053436,0.342042565,0.549775898,0.085128054
0.5,2.400000095,0.300000012,0.364323348,0.045076631,0.574468374,0.016131623
0.862848163,0.5,0.200000003,0.079880662,0.002612204,0.914340913,0.003166211
0.847345948,0.699999988,0.200000003,0.036487412,0.016620528,0.943747282,0.003144836
0.5,0,0,0.387343198,0.078117736,0.49812144,0.036417652
0.869813442,2.599999905,-0.200000003,0.047312416,0.018438336,0.930646658,0.003602623
0.867209136,1.600000024,0,0.242311701,0.003750498,0.742454886,0.011482883
0.5,3.099999905,-0.699999988,0.135773525,0.000163696,0.863267422,0.000795355
0.5,3.599999905,0.100000001,0.123682536,0.000177837,0.875223637,0.000915974
0.5,1.600000024,0.200000003,0.177692503,0.002881134,0.816949487,0.002476874
0.838113427,2,0.600000024,0.007359846,0.115267664,0.871815681,0.005556698
0.5,0,0,0.006851004,0.153527334,0.818460882,0.021160746
0.5,0.100000001,0.100000001,0.015201461,0.009800378,0.973128259,0.001869847
0.5,0.800000012,-0.100000001,0.034276102,0.021840148,0.93987751,0.004006183
0.918114543,0.5,0.100000001,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0.100000001,0.100000001,0.034276102,0.021840148,0.93987751,0.004006183
0.5,0.699999988,-0.100000001,0.06063265,0.029649859,0.901805162,0.007912314
0.5,0.800000012,0.100000001,0.008068886,0.215530589,0.754187286,0.022213209
0.5,0.800000012,0,0.00630494,0.316995323,0.651127458,0.025572287
0.5,2.099999905,0.100000001,0.417466938,0.012331516,0.494968832,0.075232647
0.5,1.399999976,0.300000012,0.034276102,0.021840148,0.93987751,0.004006183
0.5,1.200000048,0,0.475770146,0.016693806,0.496850312,0.010685828
0.5,1.5,0,0.003729779,0.017776377,0.976282299,0.002211444
0.5,2.299999952,0.300000012,0.036668491,0.310649633,0.582935512,0.069746345
0.263308913,3.200000048,-0.100000001,0.006356576,0.000790615,0.992467463,0.000385297
0.222988695,1,0.100000001,0.102503635,0.000667681,0.894205034,0.002623678
0.701982498,0,0,0.004795302,0.019810461,0.973461866,0.001932393
0.721703351,0.800000012,0.200000003,0.397721767,0.001173251,0.590457499,0.010647469
0.811856389,1.299999952,0.400000006,0.189126372,0.004883385,0.79271704,0.013273194
0.858279049,1.899999976,0.400000006,0.101906106,0.00998298,0.883234799,0.004876109
0.5,1.200000048,-0.100000001,0.046012636,0.005747675,0.946612656,0.001627004
0.5,1.100000024,0.200000003,0.042730551,0.006253082,0.948233902,0.002782385
0.5,2.200000048,0.100000001,0.212397471,0.067591585,0.620169759,0.099841185
0.5,0.5,0,0.012640959,0.004039815,0.981852174,0.001467085
0.5,2,0,0.031669583,0.080391146,0.883574367,0.00436487
0.5,2.099999905,0.200000003,0.296225071,0.053271379,0.631955743,0.018547835
0.5,0.400000006,-0.100000001,0.000135306,0.008432976,0.991082311,0.000349393
0.5,0,0,0.400520384,0.093940675,0.492058128,0.013480859
0.5,0.899999976,0,0.08184804,0.21217005,0.608178437,0.097803473
0.5,0,0,0.033001631,0.058673877,0.902473569,0.005850865
0.5,0.699999988,0,0.019953296,0.040189449,0.918362498,0.021494824
0.5,0.200000003,0,0.039936293,0.398992926,0.535721183,0.025349647
0.5,0.800000012,0,0.002421764,0.118245356,0.871824861,0.007508046
0.823326468,1.5,0.300000012,0.134155095,0.006043553,0.856096566,0.003704776
0.832761168,2,0.5,0.015201461,0.009800378,0.973128259,0.001869847
0.853107214,0.300000012,0.300000012,0.447923422,0.001937634,0.548215866,0.001923034
0.5,0.100000001,-0.100000001,0.030969992,0.158866197,0.783997715,0.026166102
0.5,0,0,0.005069954,0.030590272,0.961045563,0.003294184
0.5,0,0,0.324900866,0.000390337,0.67356813,0.001140714
0.5,0.100000001,0,0.391886652,0.001042708,0.605916619,0.001153999
0.5,0,0,0.047925904,0.206397101,0.691605449,0.054071613
0.5,1,0.100000001,0.212761059,0.001426675,0.783950508,0.001861813
0.5,0.100000001,0.100000001,0.008589666,0.0189013,0.971162915,0.001346128
0.5,1.299999952,0,0.286778718,0.12710233,0.464115947,0.122003034
0.5,2.799999952,0.100000001,0.114167243,0.001530442,0.882916749,0.001385502
0.5,0,0,0.07501816,0.113788508,0.758209705,0.052983653
0.89817369,2.700000048,0.200000003,0.082007602,0.036990754,0.872327268,0.008674426
0.5,0,0,0.010838994,0.01754644,0.967448771,0.004165847
0.5,3.700000048,0.200000003,0.021472272,0.305707872,0.663115621,0.009704256
0.5,0,0,0.166003957,0.012935067,0.780849874,0.040211059
0.5,0,0,0.009153139,0.306701541,0.674023151,0.010122151
0.5,0,0,0.37637502,0.011416954,0.579168499,0.033039469
0.748756588,0,0,0.083689839,0.215443403,0.667373002,0.033493746
0.5,1,0.200000003,0.092894413,0.05601107,0.703622937,0.147471622
0.5,0.100000001,0.100000001,0.008818762,0.007142026,0.983208477,0.000830724
0.5,4.599999905,0.200000003,0.172962382,0.07596691,0.71295315,0.038117655
0.5,0.600000024,0,0.017005766,0.006614408,0.974747837,0.001632035
0.748756588,0,0,0.313380659,0.231137037,0.380989879,0.074492373
0.5,1,0.100000001,0.008541538,0.039077092,0.947486341,0.004895049
0.5,0.100000001,0.100000001,0.31008783,0.130165219,0.475298494,0.084448427
0.815189481,1.100000024,0.200000003,0.056345306,0.010715552,0.929747343,0.003191818
0.158449948,0,0,0.034276102,0.021840148,0.93987751,0.004006183
0.5,1.200000048,0,0.000103189,0.002517303,0.997104824,0.000274666
0.758990765,0.800000012,0.200000003,0.048809104,0.048806392,0.885512412,0.016872045
0.142382085,2,0,0.406962693,0.041303534,0.48026368,0.071470112
0.5,0,0,0.009244988,0.011102357,0.978093624,0.001558983
0.803309321,0.5,0,0.012284392,0.029469499,0.956111193,0.002134898
0.910819054,2.400000095,0.200000003,0.142396212,0.046800878,0.802758455,0.008044532
0.183080792,1.399999976,0.100000001,0.170802578,0.064505048,0.711170971,0.053521413
0.5,2.400000095,0.400000006,0.046330567,0.18429555,0.697974384,0.071399502
0.895849347,1.200000048,0,0.355007797,0.016470075,0.620429635,0.008092437
0.5,0,0,0.013465635,0.055604976,0.900999129,0.029930267
0.210862935,0.800000012,0.100000001,0.110270388,0.067307957,0.785958052,0.036463603
0.5,0.600000024,0,0.104831591,0.340640187,0.491706759,0.062821418
0.688094079,2.099999905,0.200000003,0.041478198,0.000554776,0.956557035,0.00141004
0.862673402,0.699999988,0.699999988,0.019824713,0.206382096,0.740875602,0.032917552
0.5,2.299999952,0,0.019523837,0.024226727,0.929032743,0.027216705
0.811359286,1.600000024,0,0.467713624,0.02808143,0.495110393,0.009094577
0.713367164,2.400000095,0,0.204796821,0.228873909,0.421309859,0.145019472
0.5,0,0,0.035999093,0.081942484,0.83864218,0.043416288
0.173797399,1.100000024,0,0.135758683,0.003725144,0.852148533,0.008367709
0.5,0.699999988,0,0.248933509,0.004882501,0.723263919,0.022920096
0.5,0,0,0.006467803,0.003904006,0.988668859,0.000959343
0.5,0.200000003,0,0.348367333,0.028363094,0.610732257,0.01253732
0.5,0.899999976,0.100000001,0.236405402,0.038985766,0.713276625,0.011332206
0.830790639,0.800000012,0.200000003,0.123338118,0.004013542,0.855648458,0.016999921
0.860188186,0.699999988,0.300000012,0.001155307,0.035605557,0.957573831,0.005665375
0.5,2.700000048,0.300000012,0.015738996,0.025387732,0.955396235,0.003476973
0.5,0.100000001,0.100000001,0.015201461,0.009800378,0.973128259,0.001869847
0.5,1.200000048,0,0.013550357,0.003418881,0.981887996,0.00114272
0.5,0.200000003,0.100000001,0.02981426,0.084730238,0.825042307,0.060413126
0.5,0.300000012,0.300000012,0.175410628,0.051699318,0.762722433,0.010167633
0.309775084,0,0,0.404303044,0.004087745,0.585713029,0.005896185
0.972598672,0,0,0.036599852,0.004105332,0.952623248,0.0066715
0.5,0.100000001,0,0.053595044,0.0017157,0.939778149,0.004911129
0.5,0.400000006,-0.100000001,0.00848805,0.004894372,0.985469043,0.001148605
0.5,1.299999952,0,0.036678772,0.175607011,0.763764501,0.023949699
0.288621247,1.299999952,0,0.302359521,0.018868251,0.670926809,0.007845369
0.5,0.300000012,0,0.055787038,0.416958123,0.443013698,0.084241033
0.5,0.100000001,0.100000001,0.248218223,0.031921629,0.710356772,0.009503357
0.243556947,0.100000001,0,0.438389868,0.004462814,0.53965354,0.01749374
0.889313817,1.899999976,0.300000012,0.424678534,0.013945552,0.53458333,0.02679261
0.811673522,0.300000012,-0.100000001,0.004705748,0.006324648,0.98775804,0.001211617
0.897230506,0,0,0.034735151,0.099279948,0.833705246,0.032279652
0.5,0,0,0.190339014,0.001899576,0.803057551,0.004703894
0.917870104,1.399999976,0.300000012,0.371280313,0.005393287,0.595391035,0.02793533
0.5,0.100000001,0,0.010609461,0.000627717,0.988348186,0.000414611
0.260654926,1.700000048,-0.100000001,0.219047308,0.007723037,0.753323436,0.01990621
0.810984075,0.100000001,-0.100000001,0.255001277,0.084031664,0.593532622,0.067434378
0.929503202,1.200000048,0.200000003,0.01000748,0.054518167,0.931471705,0.004002647
0.893059015,0.300000012,0,0.026893012,0.00251407,0.968307793,0.002285168
0.892662227,0.400000006,0.100000001,0.431578457,0.007512256,0.542043507,0.01886576
0.803619385,0,0,0.038550083,0.02681149,0.911464632,0.023173794
0.205487609,0,0,0.004821592,0.014030433,0.979999781,0.001148212
0.782446504,0.200000003,-0.100000001,0.036840152,0.025746437,0.934160888,0.003252537
0.897461176,4.900000095,0,0.017540021,0.019025337,0.96079129,0.002643351
0.942267299,1.799999952,0.300000012,0.105187103,0.000477268,0.893059671,0.001275903
0.5,0,0,0.04995501,0.013627923,0.933434963,0.002982109
0.5,3,0.100000001,0.191601112,0.026337061,0.753289342,0.028772516
0.926552415,2.400000095,0.5,0.062551029,0.05598088,0.865595937,0.015872126
